,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","Bus Speed"
09/25/2015 22:35:58,6.15384626,3.84615374,5.38461542,7.69230747,5.769231,49,48,50,49,1197.02112,1197.02112,1197.02112,1197.02112,133.002335
09/25/2015 22:36:03,0.7692308,1.53846157,0,0.7692308,0.7692308,47,47,49,46,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:36:08,0.7692308,0,0.7692308,1.53846157,0.7692308,48,46,49,46,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:36:13,3.84615374,5.38461542,10,8.461538,6.923077,46,47,48,47,1197.02039,1197.02039,1197.02039,1197.02039,133.002258
09/25/2015 22:36:18,0.7692308,0,0,2.30769229,0.7692308,47,47,50,48,1197.0199,1197.0199,1197.0199,1330.02209,133.002213
09/25/2015 22:36:23,1.5625,2.34375,0.78125,0.78125,1.3671875,46,45,49,47,1197.02039,1197.02039,1197.02039,1197.02039,133.002274
09/25/2015 22:36:29,5.38461542,3.125,3.84615374,5.38461542,4.43509626,48,47,49,47,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:36:34,0.7692308,1.53846157,3.07692313,3.84615374,2.30769229,50,50,51,50,2793.049,2793.049,2793.049,2793.049,133.002335
09/25/2015 22:36:39,3.07692313,0,2.30769229,1.53846157,1.73076928,48,47,48,47,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:36:44,2.30769229,2.30769229,5.38461542,3.84615374,3.46153855,48,46,48,46,1197.02051,1197.02051,1197.02051,1197.02051,133.002289
09/25/2015 22:36:49,5.38461542,7.69230747,3.84615374,8.461538,6.34615374,53,52,53,53,2926.052,2926.052,1197.02136,1197.02136,133.002365
09/25/2015 22:36:54,3.84615374,0,0,1.53846157,1.34615386,47,46,47,47,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:36:59,0,0.7692308,1.53846157,0.7692308,0.7692308,48,46,48,46,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:37:04,4.61538458,8.59375,5.38461542,5.38461542,5.994591,48,45,49,48,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:37:09,0.7692308,0,0.7692308,1.53846157,0.7692308,47,46,49,46,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:37:14,0,0.7692308,0,0.7692308,0.3846154,46,45,49,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:37:19,5.38461542,3.78787875,6.923077,8.461538,6.13927746,47,47,48,46,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:37:24,0,0,0,0.7692308,0.1923077,46,45,48,44,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:37:29,0,0,0,0.7692308,0.1923077,46,45,49,46,1197.02124,1197.02124,1197.02124,1197.02124,133.00235
09/25/2015 22:37:34,3.84615374,5.38461542,5.38461542,13.0769234,6.923077,45,47,48,45,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:37:40,0,0,0,1.53846157,0.3846154,46,45,47,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:37:45,0,0,0.7692308,0.7692308,0.3846154,48,46,46,45,1197.02173,1197.02173,1197.02173,1197.02173,133.002426
09/25/2015 22:37:50,6.923077,2.30769229,10,6.15384626,6.34615374,47,44,47,46,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:37:55,0.7692308,0,0,1.53846157,0.5769231,47,45,47,45,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:38:00,1.53846157,0.78125,0,3.07692313,1.34915864,47,45,47,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:38:05,0.7692308,5.38461542,10,5.38461542,5.38461542,46,44,47,45,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:38:10,3.07692313,1.53846157,3.07692313,2.30769229,2.5,50,48,51,49,2926.05127,2926.05127,2926.05127,2926.05127,133.002335
09/25/2015 22:38:15,0,0,0,0.7692308,0.1923077,47,45,47,46,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:38:20,26.1538467,3.07692313,3.07692313,25.3846149,14.4230766,49,51,50,60,2926.05225,2926.05225,2926.05225,2926.05225,133.002365
09/25/2015 22:38:25,35.3846169,10.7692308,7.69230747,17.6923084,17.8846149,55,55,56,60,2926.05322,2926.05322,2926.05322,2926.05322,133.002426
09/25/2015 22:38:30,33.0769234,0,17.6923084,1.53846157,13.0769234,61,54,53,51,2926.05054,2926.05054,2926.05054,2926.05054,133.0023
09/25/2015 22:38:35,3.84615374,0,3.84615374,2.30769229,2.5,48,47,49,48,1197.02148,1197.02148,1197.02148,1197.02148,133.0024
09/25/2015 22:38:40,4.61538458,3.030303,8.461538,6.15384626,5.565268,48,46,49,48,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:38:45,0,0,0,0.7692308,0.1923077,45,45,47,45,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:38:51,0,0,0,0.7692308,0.1923077,46,45,48,46,1197.02148,1197.02148,1197.02148,1197.02148,133.0024
09/25/2015 22:38:56,23.8461533,6.923077,7.69230747,32.3076935,17.6923084,54,53,52,62,2926.05054,2926.05054,2926.05054,2926.05054,133.0023
09/25/2015 22:39:01,1.53846157,3.84615374,22.3076916,25.3846149,13.2692308,52,54,52,63,2926.05054,2926.05054,2926.05054,2926.05054,133.0023
09/25/2015 22:39:06,0.7692308,13.8461542,0.7692308,36.9230766,13.0769234,54,62,52,54,2926.05151,2926.05151,2926.05151,2926.05151,133.002335
09/25/2015 22:39:11,8.545673,20,14.6153851,26.9230766,17.5210342,53,53,60,53,1197.02124,2926.05176,2926.05176,2926.05176,133.00235
09/25/2015 22:39:16,0,0,0,0.7692308,0.1923077,49,48,51,47,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:39:21,0,0,0,0.7692308,0.1923077,47,47,50,45,1197.02161,1197.02161,1197.02161,1197.02161,133.0024
09/25/2015 22:39:26,4.61538458,8.461538,6.15384626,6.923077,6.53846169,49,47,50,47,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:39:31,0,0,0,0.7692308,0.1923077,47,47,47,46,1197.02112,1197.02112,1197.02112,1197.02112,133.002335
09/25/2015 22:39:36,1.53846157,0,0,0.7692308,0.5769231,48,46,50,47,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:39:41,3.84615374,8.461538,5.38461542,5.38461542,5.769231,49,46,48,47,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:39:46,0.7692308,2.30769229,1.53846157,3.030303,1.9114219,48,48,50,47,2793.048,2793.048,2926.05029,2926.05029,133.002289
09/25/2015 22:39:51,0,0.7692308,0,0.7692308,0.3846154,49,48,50,47,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:39:56,2.30769229,3.07692313,0.7692308,1.53846157,1.92307687,47,46,47,47,1197.02039,1197.02039,1197.02039,1197.02039,133.002258
09/25/2015 22:40:01,4.61538458,7.69230747,3.84615374,3.84615374,5,51,52,52,50,2926.05322,2926.05322,2926.05322,2926.05322,133.002426
09/25/2015 22:40:07,0,0,0,0.7692308,0.1923077,47,45,49,47,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:40:12,0,0,0,0.7692308,0.1923077,48,46,50,46,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:40:17,5.38461542,5.38461542,4.61538458,7.69230747,5.769231,48,47,48,46,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:40:22,0,0,0,0.7692308,0.1923077,46,44,47,46,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:40:27,0,0.7692308,0.7692308,0.7692308,0.5769231,46,45,49,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:40:32,3.07692313,10,4.61538458,6.923077,6.15384626,47,46,50,45,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:40:37,0,0,0,0.7692308,0.1923077,45,44,48,45,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:40:42,0,0,0,0.7692308,0.1923077,47,45,48,44,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:40:47,6.15384626,6.923077,4.61538458,7.69230747,6.34615374,46,45,47,45,1197.02051,1197.02051,1197.02051,1197.02051,133.002274
09/25/2015 22:40:52,0,0,0,0.7692308,0.1923077,46,45,49,44,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:40:57,0,0.7692308,0.7692308,0.7692308,0.5769231,45,45,48,45,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:41:02,3.84615374,3.84615374,10,4.61538458,5.576923,46,45,46,44,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:41:07,0,0,0,0.7692308,0.1923077,46,44,48,44,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:41:12,0.7692308,0,0,0.7692308,0.3846154,46,43,47,45,1197.02148,1197.02148,1197.02148,1197.02148,133.0024
09/25/2015 22:41:18,2.30769229,6.923077,8.461538,6.15384626,5.96153831,47,45,47,46,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:41:23,0.7692308,1.53846157,0.7692308,2.30769229,1.34615386,47,46,48,45,2261.039,2261.039,2926.05078,2926.05078,133.0023
09/25/2015 22:41:28,0,0.7692308,0,0.7692308,0.3846154,47,45,47,44,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:41:33,5.38461542,2.30769229,3.07692313,2.30769229,3.26923084,46,43,46,45,1197.02014,1197.02014,1197.02014,1197.02014,133.002243
09/25/2015 22:41:38,4.61538458,5.38461542,5.38461542,6.15384626,5.38461542,52,52,52,49,2926.05225,2926.05225,2926.05225,2926.05225,133.002365
09/25/2015 22:41:43,3.84615374,6.923077,30.76923,12.3076925,13.4615383,52,50,60,50,2926.052,2926.052,2926.052,2926.052,133.002365
09/25/2015 22:41:48,0.7692308,0,0.7692308,0.7692308,0.5769231,46,47,47,47,1197.02051,1197.02051,1197.02051,1197.02051,133.002289
09/25/2015 22:41:53,6.923077,4.61538458,7.5757575,6.15384626,6.317016,49,47,49,47,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:41:58,0,0,0.7692308,0.7692308,0.3846154,46,44,48,45,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:42:03,0,0,0,0.7692308,0.1923077,46,45,49,45,1197.02124,1197.02124,1197.02124,1197.02124,133.00235
09/25/2015 22:42:08,6.15384626,6.923077,6.923077,6.15384626,6.53846169,46,46,48,45,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:42:13,0,0,0,0.7692308,0.1923077,47,44,47,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:42:18,0,0,0,0.7692308,0.1923077,47,44,47,44,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:42:23,5.38461542,6.15384626,4.61538458,4.61538458,5.19230747,46,44,48,46,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:42:29,0,0,0,0.7692308,0.1923077,46,44,48,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:42:34,0,0,0,0.7692308,0.1923077,44,44,46,45,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:42:39,2.30769229,10,2.30769229,6.15384626,5.19230747,47,45,47,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:42:44,0,0,0,0.7692308,0.1923077,45,44,48,44,1197.021,1197.021,1197.021,1197.021,133.002319
09/25/2015 22:42:49,0,0,0,0.7692308,0.1923077,45,45,46,44,1197.02063,1197.02063,1197.02063,1197.02063,133.0023
09/25/2015 22:42:54,3.07692313,7.5757575,3.84615374,7.69230747,5.54778576,44,44,47,46,1197.02026,1197.02026,1197.02026,1197.02026,133.002258
09/25/2015 22:42:59,0.7692308,0,0.7692308,1.53846157,0.7692308,46,45,48,45,1197.02063,1197.02063,2527.0437,2527.0437,133.002289
09/25/2015 22:43:04,0,0.7692308,1.53846157,0.7692308,0.7692308,45,45,47,44,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:43:09,2.30769229,2.30769229,5.38461542,2.30769229,3.07692313,45,45,47,46,1197.02026,1197.02026,1197.02026,1197.02026,133.002243
09/25/2015 22:43:14,3.84615374,1.53846157,6.15384626,6.15384626,4.423077,50,49,51,49,2926.05225,2926.05225,2926.05225,2926.05225,133.00238
09/25/2015 22:43:19,0,0,0,0.7692308,0.1923077,44,44,46,45,1197.02173,1197.02173,1197.02173,1197.02173,133.002411
09/25/2015 22:43:24,0.7692308,0,0,0.7692308,0.3846154,45,44,47,43,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:43:29,5.38461542,6.15384626,3.84615374,4.61538458,5,46,47,49,47,1862.03125,1197.02,1197.02,1197.02,133.002228
09/25/2015 22:43:34,0,0,0.7692308,0.7692308,0.3846154,45,44,46,43,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:43:40,0,0,0,0.7692308,0.1923077,46,44,46,43,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:43:45,4.61538458,8.333333,4.61538458,4.61538458,5.544872,46,44,48,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:43:50,0,0,0,0.7692308,0.1923077,46,44,46,44,1197.02124,1197.02124,1197.02124,1197.02124,133.00235
09/25/2015 22:43:55,0,0,0,0.7692308,0.1923077,45,43,47,43,1197.02185,1197.02185,1197.02185,1197.02185,133.002426
09/25/2015 22:44:00,7.69230747,6.15384626,10.7692308,8.461538,8.269231,46,48,48,48,2527.045,1197.02124,2394.04248,2394.04248,133.002365
09/25/2015 22:44:05,0,0,0,0.7692308,0.1923077,44,45,46,43,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:44:10,0,0,0,0.7692308,0.1923077,45,44,47,44,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:44:15,6.15384626,3.07692313,10.7692308,4.61538458,6.15384626,45,44,46,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:44:20,0,0,0,0.7692308,0.1923077,46,44,46,44,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:44:25,0,0,0,0.7692308,0.1923077,44,44,46,43,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:44:30,6.15384626,3.84615374,3.84615374,6.15384626,5,45,43,46,45,1197.02112,1197.02112,1197.02112,1197.02112,133.002335
09/25/2015 22:44:35,0.7692308,0,0.7692308,0.7692308,0.5769231,45,42,46,43,1197.02087,1197.02087,2793.04883,2793.04883,133.002319
09/25/2015 22:44:40,0,0,0,0.7692308,0.1923077,46,43,45,43,1197.02136,1197.02136,1197.02136,1197.02136,133.002365
09/25/2015 22:44:45,6.923077,2.34375,4.61538458,3.07692313,4.239784,45,43,46,44,1197.02026,1197.02026,1197.02026,1197.02026,133.002258
09/25/2015 22:44:50,2.30769229,3.84615374,3.84615374,3.84615374,3.46153855,49,48,49,47,2926.05249,2926.05249,2926.05249,2926.05249,133.00238
09/25/2015 22:44:56,0,0,0,0.7692308,0.1923077,44,44,45,43,1197.02161,1197.02161,1197.02161,1197.02161,133.0024
09/25/2015 22:45:01,0,0,0,0.7692308,0.1923077,45,43,46,43,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:45:06,3.84615374,5.38461542,6.15384626,7.69230747,5.769231,46,46,47,45,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:45:11,0,0,0,0.7692308,0.1923077,45,43,47,43,1197.02148,1197.02148,1197.02148,1197.02148,133.00238
09/25/2015 22:45:16,0.7692308,0,0,0.7692308,0.3846154,44,43,45,43,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:45:21,8.461538,5.46875,2.30769229,4.61538458,5.213341,45,44,45,45,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:45:26,0,0,0.7692308,0.7692308,0.3846154,46,43,45,43,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:45:31,0.7692308,0,0,0.7692308,0.3846154,45,43,44,42,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:45:36,8.461538,3.07692313,6.923077,5.38461542,5.96153831,46,43,47,43,1197.02051,1197.02051,1197.02051,1197.02051,133.002274
09/25/2015 22:45:41,0,0,0,0.7692308,0.1923077,45,44,44,41,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:45:46,0,0,0,0.7692308,0.1923077,45,43,45,43,1197.022,1197.022,1197.022,1197.022,133.002441
09/25/2015 22:45:51,3.84615374,6.923077,3.84615374,7.69230747,5.576923,44,43,46,43,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:45:56,0,0,0,1.53846157,0.3846154,44,42,44,44,1197.02173,1197.02173,1197.02173,1197.02173,133.002411
09/25/2015 22:46:01,0,0,0,0.7692308,0.1923077,45,42,46,43,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:46:07,5.38461542,4.61538458,3.07692313,8.461538,5.38461542,44,43,46,43,1197.02039,1197.02039,1197.02039,1197.02039,133.002274
09/25/2015 22:46:12,0,0,0,0.7692308,0.1923077,45,43,45,42,1197.02148,1197.02148,1995.03577,1995.03577,133.0024
09/25/2015 22:46:17,0,0,0,0.7692308,0.1923077,44,42,45,42,1197.02185,1197.02185,1197.02185,1197.02185,133.002426
09/25/2015 22:46:22,3.84615374,3.07692313,4.61538458,4.61538458,4.03846169,45,43,45,43,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:46:27,2.30769229,3.84615374,2.30769229,5.38461542,3.46153855,48,48,49,47,2926.05225,2926.05225,2926.05225,2926.05225,133.00238
09/25/2015 22:46:32,0,0,0.7692308,0.7692308,0.3846154,45,41,45,41,1197.02161,1197.02161,1197.02161,1197.02161,133.0024
09/25/2015 22:46:37,0,0.7692308,0,0.7692308,0.3846154,44,43,45,42,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:46:42,3.84615374,6.15384626,6.923077,5.38461542,5.576923,46,45,47,45,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:46:47,0,0,0.7692308,0.7692308,0.3846154,44,42,45,42,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:46:52,0,0,0.7692308,0.7692308,0.3846154,45,43,44,44,1197.02136,1197.02136,1197.02136,1197.02136,133.002365
09/25/2015 22:46:57,3.84615374,5.38461542,4.61538458,9.230769,5.769231,44,44,46,43,1197.02051,1197.02051,1197.02051,1197.02051,133.002274
09/25/2015 22:47:02,0,0,0,0.7692308,0.1923077,45,41,45,43,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:47:07,0,0,0,0.7692308,0.1923077,44,41,45,42,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:47:12,3.84615374,8.461538,4.61538458,5.38461542,5.576923,46,43,46,43,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:47:18,0.7692308,0,0,0.7692308,0.3846154,44,43,45,42,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:47:23,0,0,0.7692308,0.7692308,0.3846154,45,42,45,42,1197.02173,1197.02173,1197.02173,1197.02173,133.002411
09/25/2015 22:47:28,4.61538458,9.230769,6.15384626,3.07692313,5.769231,45,42,45,43,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:47:33,0,0,0,0.7692308,0.1923077,44,42,45,41,1197.02112,1197.02112,1197.02112,1197.02112,133.002335
09/25/2015 22:47:38,0,0,0,0.7692308,0.1923077,44,43,44,41,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:47:43,3.07692313,6.923077,3.84615374,7.69230747,5.38461542,43,41,45,40,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:47:48,1.53846157,0,0,0.7692308,0.5769231,43,42,45,41,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:47:53,0,0,0,1.53846157,0.3846154,44,41,45,40,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:47:58,3.07692313,4.61538458,3.84615374,5.38461542,4.230769,45,42,44,42,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:48:03,3.07692313,2.30769229,3.07692313,3.84615374,3.07692313,45,46,47,46,2926.051,2926.051,2926.051,2926.051,133.002319
09/25/2015 22:48:08,1.53846157,0,1.5625,3.84615374,1.73677886,43,43,45,41,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:48:13,0,0.7692308,0.7692308,1.53846157,0.7692308,44,43,44,41,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:48:18,6.15384626,3.07692313,5.38461542,5.38461542,5,45,44,46,44,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:48:23,0,0,0,0.7692308,0.1923077,43,41,43,43,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:48:28,0,0,0,0.7692308,0.1923077,44,43,44,42,1197.02136,1197.02136,1197.02136,1197.02136,133.00238
09/25/2015 22:48:34,3.07692313,6.15384626,7.69230747,7.69230747,6.15384626,45,43,45,42,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:48:39,0,0,0,1.53846157,0.3846154,44,42,44,43,1197.02051,1197.02051,1197.02051,1197.02051,133.002289
09/25/2015 22:48:44,0,0,0.7692308,0.7692308,0.3846154,44,43,45,41,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:48:49,3.84615374,5.38461542,3.84615374,6.15384626,4.80769253,44,43,45,41,1197.02039,1197.02039,1197.02039,1197.02039,133.002258
09/25/2015 22:48:54,0,0,0,0.7692308,0.1923077,44,43,43,41,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:48:59,0,0,0,0.7692308,0.1923077,44,41,44,41,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:49:04,6.923077,4.61538458,4.61538458,3.84615374,5,44,41,44,43,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:49:09,0,0,3.07692313,0.7692308,0.961538434,43,43,44,42,1197.02075,1197.02075,1197.02075,1197.02075,133.002319
09/25/2015 22:49:14,8.9309,11.5384617,9.230769,5.38461542,8.771187,45,45,46,45,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:49:19,10.7692308,19.53125,8.461538,14.6153851,13.3443508,45,45,47,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:49:24,4.61538458,19.23077,11.5384617,13.0769234,12.1153851,46,44,46,44,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:49:29,4.61538458,4.61538458,6.15384626,6.15384626,5.38461542,45,45,46,43,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:49:34,3.07692313,7.69230747,8.461538,7.69230747,6.730769,45,44,46,44,1197.02051,1197.02051,1197.02051,1197.02051,133.002274
09/25/2015 22:49:39,4.679487,4.61538458,3.84615374,7.69230747,5.20833349,50,49,49,49,2926.05249,2926.05249,2926.05249,2926.05249,133.00238
09/25/2015 22:49:45,0,0.7692308,0.7692308,1.53846157,0.7692308,44,43,45,43,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:49:50,0,0,0.7692308,0.7692308,0.3846154,45,42,45,44,1197.02124,1197.02124,1197.02124,1197.02124,133.00235
09/25/2015 22:49:55,6.923077,4.61538458,3.84615374,6.923077,5.576923,44,43,45,44,1197.02075,1197.02075,1197.02075,1197.02075,133.0023
09/25/2015 22:50:00,0.7692308,1.53846157,1.53846157,3.07692313,1.73076928,44,44,45,43,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:50:05,0,1.53846157,1.53846157,5.38461542,2.11538458,44,42,46,42,1197.02148,1197.02148,1197.02148,1197.02148,133.0024
09/25/2015 22:50:10,4.61538458,6.923077,6.923077,6.15384626,6.15384626,45,43,46,43,1197.02063,1197.02063,1197.02063,1197.02063,133.002289
09/25/2015 22:50:15,0,0,0.7692308,0.7692308,0.3846154,45,43,45,43,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:50:20,1.53846157,0.7692308,1.53846157,0.7692308,1.15384614,43,42,46,44,1197.02112,1197.02112,1197.02112,1197.02112,133.002335
09/25/2015 22:50:25,3.84615374,10.7692308,6.923077,6.15384626,6.923077,45,44,47,43,1197.02124,1197.02124,1197.02124,1197.02124,133.002365
09/25/2015 22:50:30,2.30769229,14.0625,3.84615374,8.461538,7.16947126,46,48,48,47,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:50:35,1.53846157,3.030303,1.53846157,3.84615374,2.488345,45,44,46,44,1197.02087,1197.02087,1197.02087,1197.02087,133.002319
09/25/2015 22:50:40,10.6773825,13.0769234,13.28125,17.6923084,13.6819658,48,47,48,48,1197.02136,2926.052,1197.02136,2926.052,133.002365
09/25/2015 22:50:45,5.38461542,4.61538458,5.38461542,9.230769,6.15384626,45,44,46,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:50:50,3.07692313,6.923077,2.30769229,2.30769229,3.65384626,47,45,47,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:50:55,6.95913458,7.69230747,10,3.07692313,6.932091,47,46,46,44,1197.02075,1197.02075,1330.02307,1197.02075,133.0023
09/25/2015 22:51:01,13.030303,5.38461542,10,8.461538,9.219114,50,49,50,49,2926.05273,2926.05273,2926.05273,2926.05273,133.0024
09/25/2015 22:51:06,3.84615374,7.69230747,9.230769,6.15384626,6.730769,46,47,47,45,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
09/25/2015 22:51:11,3.84615374,6.15384626,7.69230747,13.8461542,7.88461542,48,48,49,56,2926.05249,2926.05249,2926.05249,1197.02148,133.00238
09/25/2015 22:51:16,6.923077,9.230769,7.69230747,9.230769,8.269231,48,46,49,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:51:21,3.84615374,4.61538458,3.90625,4.61538458,4.24579334,47,45,47,45,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:51:26,4.61538458,0.7692308,6.15384626,2.30769229,3.46153855,46,44,47,44,1197.021,1197.021,1197.021,1197.021,133.002335
09/25/2015 22:51:31,5.779626,7.69230747,12.3076925,12.3076925,9.52183,47,45,47,44,1197.02112,1197.02112,1197.02112,1197.02112,133.00235
